ano,dia,n_questao,texto
2019,2,Questão 128,"Em 1808, Dalton publicou o seu famoso livro 
intitulado Um novo sistema de filosofia química 
(do original A New System of Chemical Philosophy), 
no qual continha os cinco postulados que serviam 
como alicerce da primeira teoria atômica da matéria 
fundamentada no método científico. Esses postulados 
são numerados a seguir:
1. A matéria é constituída de átomos indivisíveis.
2. Todos os átomos de um dado elemento químico são 
idênticos em massa e em todas as outras propriedades.
3. Diferentes elementos químicos têm diferentes 
tipos de átomos; em particular, seus átomos têm 
diferentes massas.
4. Os átomos são indestrutíveis e nas reações 
químicas mantêm suas identidades.
5. Átomos de elementos combinam com átomos de 
outros elementos em proporções de números inteiros 
pequenos para formar compostos.
Após o modelo de Dalton, outros modelos baseados 
em outros dados experimentais evidenciaram, entre 
outras coisas, a natureza elétrica da matéria, a 
composição e organização do átomo e a quantização da 
energia no modelo atômico.
OXTOBY, D. W.; GILLIS, H. P.; BUTLER, L. J. Principles of Modern 
Chemistry. Boston: Cengage Learning, 2012 (adaptado).
Com base no modelo atual que descreve o átomo, qual 
dos postulados de Dalton ainda é considerado correto?
A 1
B 2
C 3
D 4
E 5
*DO0725AZ14*"
2019,2,Questão 129,"Um dos parâmetros de controle de qualidade de 
polpas de frutas destinadas ao consumo como bebida é 
a acidez total expressa em ácido cítrico, que corresponde 
à massa dessa substância em 100 gramas de polpa 
de fruta. O ácido cítrico é uma molécula orgânica que 
apresenta três hidrogênios ionizáveis (ácido triprótico) 
e massa molar 192 g mol−1. O quadro indica o valor 
mínimo desse parâmetro de qualidade para polpas 
comerciais de algumas frutas.
Polpa de fruta
Valor mínimo da acidez total 
expressa em ácido cítrico 
(g/100 g)
Acerola 0,8 
Caju 0,3 
Cupuaçu 1,5 
Graviola 0,6 
Maracujá 2,5 
A acidez total expressa em ácido cítrico de uma 
amostra comercial de polpa de fruta foi determinada. 
No procedimento, adicionou-se água destilada a 2,2 g da 
amostra e, após a solubilização do ácido cítrico, o sólido 
remanescente foi filtrado. A solução obtida foi titulada 
com solução de hidróxido de sódio 0,01 mol L−1, em que 
se consumiram 24 mL da solução básica (titulante).
BRASIL. Ministério da Agricultura e do Abastecimento. Instrução 
normativa n. 1, de 7 de janeiro de 2000. Disponível em: 
 www.agricultura.gov.br. Acesso em: 9 maio 2019 (adaptado).
Entre as listadas, a amostra analisada pode ser de qual 
polpa de fruta?
A Apenas caju.
B Apenas maracujá.
C Caju ou graviola.
D Acerola ou cupuaçu.
E Cupuaçu ou graviola."
2019,2,Questão 130,"Uma cozinheira colocou sal a mais no feijão que 
estava cozinhando. Para solucionar o problema, ela 
acrescentou batatas cruas e sem tempero dentro da 
panela. Quando terminou de cozinhá-lo, as batatas 
estavam salgadas, porque absorveram parte do caldo 
com excesso de sal. Finalmente, ela adicionou água 
para completar o caldo do feijão.
O sal foi absorvido pelas batatas por
A osmose, por envolver apenas o transporte 
do solvente.
B fagocitose, porque o sal transportado é uma 
substância sólida.
C exocitose, uma vez que o sal foi transportado da 
água para a batata.
D pinocitose, porque o sal estava diluído na água 
quando foi transportado.
E difusão, porque o transporte ocorreu a favor do 
gradiente de concentração."
2019,2,Questão 131,"A agricultura de precisão reúne técnicas agrícolas 
que consideram particularidades locais do solo ou lavoura 
a fim de otimizar o uso de recursos. Uma das formas 
de adquirir informações sobre essas particularidades 
é a fotografia aérea de baixa altitude realizada por um 
veículo aéreo não tripulado (vant). Na fase de aquisição 
é importante determinar o nível de sobreposição entre 
as fotografias. A figura ilustra como uma sequência de 
imagens é coletada por um vant e como são formadas 
as sobreposições frontais.
20% de 
sobreposição
frontal
Vant com câmera fotográfica
1
1 2 3
2 3
∆S
Solo
H
Imagens
coletadas
1, 2 e 3
45° 45°
O operador do vant recebe uma encomenda na 
qual as imagens devem ter uma sobreposição frontal de 
20% em um terreno plano. Para realizar a aquisição das 
imagens, seleciona uma altitude H fixa de voo de 1 000 m, 
a uma velocidade constante de 50 m s−1. A abertura da 
câmera fotográfica do vant é de 90°. Considere tg(45°) = 1.
Natural Resources Canada. Concepts of Aerial Photography. 
Disponível em: www.nrcan.gc.ca. Acesso em: 26 abr. 2019 (adaptado). 
Com que intervalo de tempo o operador deve adquirir 
duas imagens consecutivas?
A 40 segundos.
B 32 segundos.
C 28 segundos.
D 16 segundos.
E 8 segundos.
*DO0725AZ15*"
2019,2,Questão 132,"A maioria das pessoas fica com a visão embaçada 
ao abrir os olhos debaixo dʼágua. Mas há uma exceção: 
o povo moken, que habita a costa da Tailândia. 
Essa característica se deve principalmente à 
adaptabilidade do olho e à plasticidade do cérebro, o 
que significa que você também, com algum treinamento, 
poderia enxergar relativamente bem debaixo dʼágua. 
Estudos mostraram que as pupilas de olhos de 
indivíduos moken sofrem redução significativa debaixo 
dʼágua, o que faz com que os raios luminosos incidam 
quase paralelamente ao eixo óptico da pupila.
GISLÉN, A. et al. Visual Training Improves Underwater Vision in Children. 
Vision Research, n. 46, 2006 (adaptado).
A acuidade visual associada à redução das pupilas é 
fisicamente explicada pela diminuição
A da intensidade luminosa incidente na retina.
B da difração dos feixes luminosos que atravessam 
a pupila.
C da intensidade dos feixes luminosos em uma direção 
por polarização.
D do desvio dos feixes luminosos refratados no interior 
do olho.
E das reflexões dos feixes luminosos no interior 
do olho."
2019,2,Questão 133,"O “The Kidney Project” é um projeto realizado por 
cientistas que pretendem desenvolver um rim biônico 
que executará a maioria das funções biológicas 
do órgão. O rim biônico possuirá duas partes que 
incorporam recentes avanços de nanotecnologia, 
filtração de membrana e biologia celular. Esse projeto 
significará uma grande melhoria na qualidade de vida 
para aquelas pessoas que dependem da hemodiálise 
para sobrevivência.
Disponível em: https://pharm.ucsf.edu. 
Acesso em: 26 abr. 2019 (adaptado).
O dispositivo criado promoverá diretamente a
A remoção de ureia.
B excreção de lipídios.
C síntese de vasopressina.
D transformação de amônia.
E fabricação de aldosterona."
2019,2,Questão 134,"Um experimento simples, que pode ser realizado 
com materiais encontrados em casa, é realizado da 
seguinte forma: adiciona-se um volume de etanol em 
um copo de vidro e, em seguida, uma folha de papel. 
Com o passar do tempo, observa-se um comportamento 
peculiar: o etanol se desloca sobre a superfície do papel, 
superando a gravidade que o atrai no sentido oposto, 
como mostra a imagem. Para parte dos estudantes, isso 
ocorre por causa da absorção do líquido pelo papel.
Papel de filtro Copo de vidro
Etanol
Do ponto de vista científico, o que explica o movimento 
do líquido é a
A evaporação do líquido.
B diferença de densidades.
C reação química com o papel.
D capilaridade nos poros do papel.
E resistência ao escoamento do líquido."
2019,2,Questão 135,"Quando se considera a extrema velocidade com 
que a luz se espalha por todos os lados e que, quando 
vêm de diferentes lugares, mesmo totalmente opostos, 
[os raios luminosos] se atravessam uns aos outros sem 
se atrapalharem, compreende-se que, quando vemos 
um objeto luminoso, isso não poderia ocorrer pelo 
transporte de uma matéria que venha do objeto até nós, 
como uma flecha ou bala atravessa o ar; pois certamente 
isso repugna bastante a essas duas propriedades da 
luz, principalmente a última.
HUYGENS, C. In: MARTINS, R. A. Tratado sobre a luz, de Cristian Huygens. 
Caderno de História e Filosofia da Ciência, supl. 4, 1986.
O texto contesta que concepção acerca do 
comportamento da luz?
A O entendimento de que a luz precisa de um meio 
de propagação, difundido pelos defensores da 
existência do éter.
B O modelo ondulatório para a luz, o qual 
considera a possibilidade de interferência entre 
feixes luminosos.
C O modelo corpuscular defendido por Newton, 
que descreve a luz como um feixe de partículas.
D A crença na velocidade infinita da luz, defendida 
pela maioria dos filósofos gregos.
E A ideia defendida pelos gregos de que a luz era 
produzida pelos olhos.
*DO0725AZ16*

MATEMÁTICA E SUAS TECNOLOGIAS"
2019,2,Questão 136,"Um grupo de países criou uma instituição responsável 
por organizar o Programa Internacional de Nivelamento 
de Estudos (PINE) com o objetivo de melhorar os índices 
mundiais de educação. Em sua sede foi construída 
uma escultura suspensa, com a logomarca oficial do 
programa, em três dimensões, que é formada por suas 
iniciais, conforme mostrada na figura.
Essa escultura está suspensa por cabos de aço, de 
maneira que o espaçamento entre letras adjacentes é o 
mesmo, todas têm igual espessura e ficam dispostas em 
posição ortogonal ao solo, como ilustrado a seguir.
Ao meio-dia, com o sol a pino, as letras que formam 
essa escultura projetam ortogonalmente suas sombras 
sobre o solo.
A sombra projetada no solo é
A
B
C
D
E"
2019,2,Questão 137,"A Hydrangea macrophylla é uma planta com flor azul 
ou cor-de-rosa, dependendo do pH do solo no qual está 
plantada. Em solo ácido (ou seja, com pH < 7) a flor é 
azul, enquanto que em solo alcalino (ou seja, com pH > 7) 
a flor é rosa. Considere que a Hydrangea cor-de-rosa mais 
valorizada comercialmente numa determinada região seja 
aquela produzida em solo com pH inferior a 8. Sabe-se 
que pH = - log10x, em que x é a concentração de íon 
hidrogênio (H+).
Para produzir a Hydrangea cor-de-rosa de maior 
valor comercial, deve-se preparar o solo de modo que 
x assuma
A qualquer valor acima de 10-8.
B qualquer valor positivo inferior a 10-7.
C valores maiores que 7 e menores que 8.
D valores maiores que 70 e menores que 80.
E valores maiores que 10-8 e menores que 10-7."
2019,2,Questão 138,"Uma pessoa, que perdeu um objeto pessoal quando 
visitou uma cidade, pretende divulgar nos meios de 
comunicação informações a respeito da perda desse 
objeto e de seu contato para eventual devolução. 
No entanto, ela lembra que, de acordo com o Art. 1 234 
do Código Civil, poderá ter que pagar pelas despesas 
do transporte desse objeto até sua cidade e poderá ter 
que recompensar a pessoa que lhe restituir o objeto 
em, pelo menos, 5% do valor do objeto.
Ela sabe que o custo com transporte será de 
um quinto do valor atual do objeto e, como ela tem 
muito interesse em reavê-lo, pretende ofertar o maior 
percentual possível de recompensa, desde que o 
gasto total com as despesas não ultrapasse o valor 
atual do objeto.
Nessas condições, o percentual sobre o valor do objeto, 
dado como recompensa, que ela deverá ofertar é igual a
A 20%
B 25%
C 40%
D 60%
E 80%
*DO0725AZ17*"
2019,2,Questão 139,"Uma empresa presta serviço de abastecimento de água em uma cidade. O valor mensal a pagar por esse 
serviço é determinado pela aplicação de tarifas, por faixas de consumo de água, sendo obtido pela adição dos 
valores correspondentes a cada faixa.
• Faixa 1: para consumo de até 6 m3, valor fixo de R$ 12,00;
• Faixa 2: para consumo superior a 6 m3 e até 10 m3, tarifa de R$ 3,00 por metro cúbico ao que exceder a 6 m3;
• Faixa 3: para consumo superior a 10 m3, tarifa de R$ 6,00 por metro cúbico ao que exceder a 10 m3.
Sabe-se que nessa cidade o consumo máximo de água por residência é de 15 m3 por mês.
O gráfico que melhor descreve o valor P, em real, a ser pago por mês, em função do volume V de água consumido, 
em metro cúbico, é
A
P (R$)
V (m³)
150
D
P (R$)
V (m³)
150
B
P (R$)
V (m³)
150
E
P (R$)
V (m³)
150
C
P (R$)
V (m³)
150
*DO0725AZ18*"
2019,2,Questão 140,"A gripe é uma infecção respiratória aguda de curta 
duração causada pelo vírus influenza. Ao entrar no 
nosso organismo pelo nariz, esse vírus multiplica-se, 
disseminando-se para a garganta e demais partes das 
vias respiratórias, incluindo os pulmões.
O vírus influenza é uma partícula esférica que tem 
um diâmetro interno de 0,00011 mm.
Disponível em: www.gripenet.pt. Acesso em: 2 nov. 2013 (adaptado).
Em notação científica, o diâmetro interno do vírus 
influenza, em mm, é
A 1,1 × 10-1
B 1,1 × 10-2
C 1,1 × 10-3
D 1,1 × 10-4
E 1,1 × 10-5"
2019,2,Questão 141,"Em um jogo on-line, cada jogador procura subir 
de nível e aumentar sua experiência, que são dois 
parâmetros importantes no jogo, dos quais dependem 
as forças de defesa e de ataque do participante. A força 
de defesa de cada jogador é diretamente proporcional ao 
seu nível e ao quadrado de sua experiência, enquanto 
sua força de ataque é diretamente proporcional à sua 
experiência e ao quadrado do seu nível. Nenhum jogador 
sabe o nível ou a experiência dos demais. Os jogadores 
iniciam o jogo no nível 1 com experiência 1 e possuem 
força de ataque 2 e de defesa 1. Nesse jogo, cada 
participante se movimenta em uma cidade em busca de 
tesouros para aumentar sua experiência. Quando dois 
deles se encontram, um deles pode desafiar o outro 
para um confronto, sendo o desafiante considerado 
o atacante. Compara-se então a força de ataque do 
desafiante com a força de defesa do desafiado e vence 
o confronto aquele cuja força for maior. O vencedor do 
desafio aumenta seu nível em uma unidade. Caso haja 
empate no confronto, ambos os jogadores aumentam 
seus níveis em uma unidade.
Durante um jogo, o jogador J1, de nível 4 e experiência 5, 
irá atacar o jogador J2, de nível 2 e experiência 6.
O jogador J1 venceu esse confronto porque a diferença 
entre sua força de ataque e a força de defesa de seu 
oponente era
A 112.
B 88.
C 60.
D 28.
E 24."
2019,2,Questão 142,"Em um condomínio, uma área pavimentada, que 
tem a forma de um círculo com diâmetro medindo 6 m, 
é cercada por grama. A administração do condomínio 
deseja ampliar essa área, mantendo seu formato 
circular, e aumentando, em 8 m, o diâmetro dessa 
região, mantendo o revestimento da parte já existente. 
O condomínio dispõe, em estoque, de material 
suficiente para pavimentar mais 100 m2 de área. 
O síndico do condomínio irá avaliar se esse material 
disponível será suficiente para pavimentar a região a 
ser ampliada.
Utilize 3 como aproximação para π.
A conclusão correta a que o síndico deverá chegar, 
considerando a nova área a ser pavimentada, é a de 
que o material disponível em estoque
A será suficiente, pois a área da nova região a ser 
pavimentada mede 21 m2.
B será suficiente, pois a área da nova região a ser 
pavimentada mede 24 m2.
C será suficiente, pois a área da nova região a ser 
pavimentada mede 48 m2.
D não será suficiente, pois a área da nova região a ser 
pavimentada mede 108 m2.
E não será suficiente, pois a área da nova região a ser 
pavimentada mede 120 m2."
